total_ns
5081358221
5073367330
5021454906
5172815670
5085889022
5231066459
5061839148
5108704590
5193732422
5221824247
5128207609
5082269283
5140130179
5155050409
5282216833
5057068719
5138039190
5052102587
5231654296
5107019961
