total_ns
1109824457
1028805216
1029656157
1194055827
1251523839
1030220041
1039687040
1080523288
1036502755
1059827094
1067851846
1033576523
1077690092
1024432138
1025975868
1033397632
1041774535
1035021113
1041027933
1030947126
