total_ns
1252691070
1067887733
1173138173
1047580146
1052797432
1015044368
1015685559
1028511256
1061267544
1014690052
1019339448
1060283009
1045911227
1015002498
1026125653
1035857759
1062201914
1041031914
1024102960
1060259484
