total_ns
1156683385
1134594707
1107660661
1121265090
1080525982
1172878538
1125624043
1082686548
1158123057
1188445265
1056732809
1056313331
1062919201
1122551912
1100681529
1159123523
1113797499
1042969085
1230459472
1114712332
