total_ns
5125062596
5164662771
5454263733
5156143737
5348521227
5130527316
5044258871
5103297240
5114313136
5213902793
5095839488
5070733546
5240485284
5136595423
5071000394
5108794091
5118146342
5189972159
5066503075
5079717124
