total_ns
11342391779
11037587476
10452732238
11241501409
12031783889
12047929016
10930814318
12004136125
10762710601
11381166817
11508445043
11352675720
10624188923
10747476315
11062150512
11251484531
10729428668
10695857842
10681799321
10376054347
11150074681
10875538259
10881537931
11435829675
10608824788
10708576183
10255261129
10331112457
9908863218
10384901734
9704210876
9477780369
9552145671
9698235200
9813097601
9302955600
10004325562
9900685194
9432290606
9191704381
9863213597
9562192276
9419729321
10898182618
9837316119
9455528138
9355323849
9770504212
9135112111
9138529838
9324553363
8874845518
9027677409
9636629656
9010349883
8722741631
9313006051
9016781777
8924080301
8876229783
8858543091
8849324182
9120300848
8985621498
8801288422
8902617906
9601040819
8901322127
8370417096
8483280792
9003933459
8399139973
8532060290
8579117407
9154683377
8162233118
7921699257
8878229940
8139106323
8418633840
8240346965
8158672880
8695681689
8096787094
7936226962
7724024104
8354005033
8316273146
8374260744
7612399054
8052002622
8195139287
7873816106
7716783271
8050304019
7880099428
7912637316
7693426367
7416699461
7276744624
7638683861
7702319027
7403885588
7750506485
7387798355
7718738712
7143594470
7180130078
7404575653
7432949264
7446027590
7266539617
7243645837
7151223974
7262688787
6769451413
7035158090
7080402557
7066100142
7093297295
6963268783
7115585722
6856834886
6954966359
7105546151
6726445108
6645545829
7052808169
6716051221
6714085089
6625428303
6568345190
6538899818
6362497329
6668340369
6390469556
6608380451
6564476265
6518303871
6566852209
6839654401
6407249048
6444263528
6327727794
6570690003
6369117972
6430768560
6236922195
6435366322
6264787570
6178751293
6214072059
6209877395
6264035448
6216996375
6428497236
6262720394
6304346775
6141466958
6172840972
6352631248
6028511187
6022887973
5952433597
6009682365
5945610670
6134188404
6093192934
6095081981
6034695048
6140598573
5939176330
6077954978
6110840448
5917704807
5972657564
5885575796
5988101254
6017377853
5891577441
6046782036
5975875471
5963373903
5774192838
5897395486
5770811161
5893338513
5753354300
5734367458
5870180631
5780766032
5786315797
5877458864
5841345891
5842701030
5896188579
5837155594
5805176488
5723956720
5863259084
