total_ns
1245430129
1101223368
1071464759
1062069258
1199310712
1033453705
1229763892
1155119335
1054375224
1000666113
1192940097
1129564469
1066727043
1118507052
1125577189
1199652813
1011922787
1178659718
1032210419
1015622999
