total_ns
8076285351
7982879344
7994301611
7933580020
8094108191
7869722969
7976885424
8068582717
7987868069
8185475208
7849486387
7712942854
7951713085
8007773071
8053108331
8020666873
7982179251
8041047041
8016538353
8129477204
