total_ns
1570727487
1387700591
1431623234
1498523071
1656078154
1515516949
1482161729
1520076487
1667752996
1660760417
1468936817
1539216900
1463011639
1512426146
1476973544
1472330246
1527464289
1570156830
1497388964
1419948983
