total_ns
2108573160
2150241349
2283826496
2124602940
2063852118
2247644210
2073446865
2163796316
2252254889
2139330227
2125721037
2006714658
2026178534
2110348100
2145062951
2301442263
2107151443
2087978721
2062003629
2132507386
