total_ns
3138711925
3196856514
3194501131
3178697762
3182579249
3129149035
3131683187
3235775771
3036983053
3087126992
3073969139
3124194604
3070294946
3159160476
3048317415
3096649056
3077746187
3082106667
3061020352
3037405296
