total_ns
5351617365
5249622785
5086916176
5065997840
5068053593
5289591950
5223183316
5144952796
5104103857
5216656912
5188933237
5166144601
5230040906
5077281946
5268172463
5151862356
5132850692
5050141220
5077662943
5111463045
