total_ns
1250065300
1250708600
1293578800
1273956100
1270172400
1295604300
1237042500
1289546200
1289547000
1251682000
1251946900
1282271300
1292760100
1288597000
1275722900
1265919400
1291562000
1282363700
1265748500
1256937000
