total_ns
1532992388
1432914527
1482948823
1394093525
1518087989
1411906441
1401199540
1431148185
1464075861
1709956075
1474989654
1439150377
1608389710
1492921697
1472158105
1393932207
1511557008
1446585669
1443728120
1419865460
