total_ns
2328132617
2331028972
2342141070
2258672058
2516385142
2279042127
2445693629
2279344552
2216865740
2275789803
2445570796
2253537991
2253983559
2435516039
2285249677
2332408577
2490526161
2264253597
2221978263
2388854024
