total_ns
4830712600
4800895800
4724130700
4687008900
4678999900
4710283400
4693709000
4815779700
4831372900
4729529700
4861804600
4664096300
4862318100
4754119300
4700496900
4705199600
4759929900
4795190000
4811818900
4890070900
