total_ns
1114480947
1124784440
1105742204
1256650712
1237499098
1158570166
1089894322
1154992292
1088945094
1026132426
1062968291
1049081974
1121815957
1021120691
1055010705
1077525185
1112437064
1060893830
1079811419
1060672368
