total_ns
1113758368
1134669304
1181307297
1153111718
1117575278
1250371453
1084454238
1055865059
1093399184
1046887009
1103132872
1074930199
1152123065
1150242324
1030589881
1051870952
1037658804
1062074154
1054721190
1106481380
