total_ns
1197932587
1151047470
1088678103
1259161904
1035087806
1091272294
1056621509
1138939931
1173323076
1083552813
1146373810
1066990337
1073852727
1025622659
1016203991
1034802323
1032423391
1037860056
1044297276
1015300009
