total_ns
2164633411
2150173486
2182798685
2302850450
2046397010
2122120742
2278347923
2075079655
2203619946
2014535866
2018198327
2287528748
2030159614
2018961469
2023071282
2350571874
2003165334
2082737961
2195029205
2132159078
