total_ns
1109186289
1073723614
1128868357
1084545475
1072874177
1125444184
1227687254
1110085201
1084737452
1035560945
1078804822
1118773309
1030520556
1021178533
1016491024
1162366349
1112990384
1062774779
1041207301
1079228589
