total_ns
10663976070
10547109615
10514549061
10674641718
10564947710
10625699006
10532922226
10663948698
10644959987
10600090792
10673118849
10529875317
10592213670
10643546227
10541501560
10572499430
10433924615
10675647780
10313240037
10547142568
