total_ns
4847477316
5091592720
5522517970
5752563749
4849447937
4788453524
4803625867
4646622029
4954028247
4486352262
4513723667
5028577477
4463434134
4747179309
4768802143
4428290229
4910142002
4760914245
4569986525
4701578880
4351094732
4100241091
4485135485
4470139086
4532572301
4507662799
4305621385
4237015019
4092053316
4458059530
3926837905
4014656004
3807998720
3716366031
3995940747
3892878056
3771115206
3838997624
3906348409
3926651651
3854113611
3587696594
3983537825
3906611149
4059761552
3522697776
3812086434
3663783239
3633806402
3866777839
3621198230
3680132323
3538112741
3763574801
3691910556
3695540316
3656346372
3532180608
3374582410
3479632993
3177639380
3272819443
3245049418
3306708388
3585958555
3501383310
3273280361
3552899200
3199111657
3345953017
3350680157
3165135226
3147545681
3102454091
3267623181
3081635879
3089995363
3138615251
3148078115
3273357238
3089390592
3267867147
3220394232
3068743035
3077518942
2989156869
3095924159
3229794428
3049136511
3028239680
3020478735
3192133322
2976283272
2945805089
3007245113
3127845308
3037374900
3062874303
2977162906
2962604040
