processing_ns,response_ns
89539323,91518410
72342861,92678660
8222355,8709823
17703889,18403931
16962767,17638994
13434880,13921927
8080896,8474165
6536015,7126579
15127142,15647383
14949514,15235327
16255541,16738690
7875535,8156500
15967071,16358336
19800921,20074912
12803749,13127134
13166088,13464295
7037479,7449163
12157608,12474040
13256070,13611656
13560369,13913010
13295254,13731655
13169164,13494503
5075223,5336630
12150465,12352219
12125688,12501262
5076365,5390714
12387275,12808878
12276625,12554775
13521435,13966532
13472151,13883184
4857078,5149525
5792920,6134310
12920320,13430090
12029975,12325858
11930396,12355435
12516161,12726611
11793875,12054912
11602381,11806470
5044044,5278260
12175903,12442631
