total_ns
11634789912
11763181639
11622413819
11796585003
12233677730
11460066144
11511621312
11623576788
11865281330
11838406109
11486123201
11796824906
11594039215
11538588835
11409804183
10831105404
11553149919
11037207591
11373743800
11419500485
11491097979
10930910105
10771284759
11572919132
10863635653
11255534502
11349158547
11107187932
10796910326
10715461567
10741858295
10939356801
10304583200
10347419853
10796332523
10572117496
10020453735
10225165311
10755318079
10724769649
10261520817
9871602207
9686381558
9901502825
10587104646
10180710261
9999622650
10700745816
9948710708
9681667946
9823995286
8936005151
9716613630
9705206034
9670141776
9335291862
9603502804
9611489130
9271949114
9302667421
9549320797
9567282788
9122516075
9483984797
9800892303
8825743274
9140159057
9072586029
9179556842
9773268046
9220984963
9118658269
9808481475
8715559904
8735481506
9285865026
8286810811
9030133638
8589419880
8414511075
8766753502
8255871066
8356526158
8444187736
9598451099
8486185340
7761463232
8252714077
8606835483
8481890382
8302673957
8180864580
8267602268
8540407683
8100068429
8123029807
8220905857
8268603033
8264208517
8316488554
7843480083
7439701125
7543222351
7592218838
7404616459
7981296112
8067226264
7558513137
7791564381
8034072854
8138478665
7808434944
7887745133
7411844989
7652305074
7538733136
7617567591
7411117915
7523498777
6911981060
7585865113
7611959866
6872221064
7231215825
7157815925
7345513485
7140430041
7309549536
7241496264
7172983578
7658241674
7019665160
7247075294
7247343314
7259498442
7398632920
6941794651
6911228286
7137817657
7211186358
7182302265
6863608642
6967673853
7031099327
6750730855
6848612596
6848975988
6851492929
6857019769
6633723627
6840965699
6918678799
6854480096
6616280544
6886524413
6668890278
6795714873
6660862888
6854614660
6817620230
6698275264
6526868564
6617549069
6532042624
6488351407
6885735571
6525874433
6577484233
6384072207
6428821920
6350896466
6514955698
6286992383
6556415679
6440559402
6504742787
6467398752
6514023724
6436306266
6355778688
6668244117
6311887851
6362422556
6303870561
6273002942
6450236052
6332630456
6478451922
6320860091
6315664630
6282315229
6300684716
6221077611
6345011693
6304643632
6387463101
6354718601
6292782484
6281441416
6278946226
