total_ns
2161197019
2192135621
2122242073
2261833217
2158891829
2103563081
2442442845
2101554165
2112786741
2066087672
2062665186
2116182877
2150221592
2162808706
2109773232
2128408062
2057898551
2230854638
2061759029
2085873812
